Temp. level:    0.028     Acceptance ratio:    0.000     Current cost:        1.371
Temp. level:    0.027     Acceptance ratio:    0.000     Current cost:        1.371
Temp. level:    0.027     Acceptance ratio:    0.000     Current cost:        1.371
Temp. level:    0.026     Acceptance ratio:    0.000     Current cost:        1.371
Temp. level:    0.026     Acceptance ratio:    0.000     Current cost:        1.371
Temp. level:    0.025     Acceptance ratio:    0.000     Current cost:        1.371
Temp. level:    0.025     Acceptance ratio:    0.000     Current cost:        1.371
Temp. level:    0.024     Acceptance ratio:    0.000     Current cost:        1.371
Temp. level:    0.024     Acceptance ratio:    0.000     Current cost:        1.371
Temp. level:    0.023     Acceptance ratio:    0.000     Current cost:        1.371
Temp. level:    0.023     Acceptance ratio:    0.000     Current cost:        1.359
Temp. level:    0.022     Acceptance ratio:    0.000     Current cost:        1.353
Temp. level:    0.022     Acceptance ratio:    0.000     Current cost:        1.353
Temp. level:    0.022     Acceptance ratio:    0.000     Current cost:        1.353
Temp. level:    0.021     Acceptance ratio:    0.000     Current cost:        1.343
Temp. level:    0.021     Acceptance ratio:    0.000     Current cost:        1.343
Temp. level:    0.020     Acceptance ratio:    0.000     Current cost:        1.343
Temp. level:    0.020     Acceptance ratio:    0.000     Current cost:        1.343
Temp. level:    0.019     Acceptance ratio:    0.000     Current cost:        1.343
Temp. level:    0.019     Acceptance ratio:    0.000     Current cost:        1.343
Temp. level:    0.019     Acceptance ratio:    0.000     Current cost:        1.343
Temp. level:    0.018     Acceptance ratio:    0.000     Current cost:        1.343
Temp. level:    0.018     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.018     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.017     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.017     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.017     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.016     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.016     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.016     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.015     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.015     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.015     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.014     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.014     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.014     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.014     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.013     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.013     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.013     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.012     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.012     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.012     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.012     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.012     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.011     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.011     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.011     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.011     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.010     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.010     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.010     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.010     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.010     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.009     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.009     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.009     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.009     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.009     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.008     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.008     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.008     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.008     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.008     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.008     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.008     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.007     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.007     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.007     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.007     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.007     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.007     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.007     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.006     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.006     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.006     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.006     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.006     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.006     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.006     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.006     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.005     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.005     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.005     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.005     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.005     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.005     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.005     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.005     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.005     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.005     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.004     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.004     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.004     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.004     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.004     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.004     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.004     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.004     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.004     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.004     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.004     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.004     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.003     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.002     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.002     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.001     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
Temp. level:    0.000     Acceptance ratio:    0.000     Current cost:        1.330
