Temp. level:    0.282     Acceptance ratio:    0.110     Current cost:       16.293
Temp. level:    0.279     Acceptance ratio:    0.094     Current cost:        8.834
Temp. level:    0.276     Acceptance ratio:    0.091     Current cost:       12.548
Temp. level:    0.273     Acceptance ratio:    0.048     Current cost:       14.962
Temp. level:    0.271     Acceptance ratio:    0.075     Current cost:        8.651
Temp. level:    0.268     Acceptance ratio:    0.047     Current cost:        6.834
Temp. level:    0.265     Acceptance ratio:    0.061     Current cost:       13.976
Temp. level:    0.263     Acceptance ratio:    0.074     Current cost:        8.390
Temp. level:    0.260     Acceptance ratio:    0.033     Current cost:        8.709
Temp. level:    0.257     Acceptance ratio:    0.063     Current cost:        9.245
Temp. level:    0.255     Acceptance ratio:    0.059     Current cost:        8.718
Temp. level:    0.252     Acceptance ratio:    0.063     Current cost:        7.722
Temp. level:    0.250     Acceptance ratio:    0.029     Current cost:        5.620
Temp. level:    0.247     Acceptance ratio:    0.037     Current cost:       11.577
Temp. level:    0.245     Acceptance ratio:    0.044     Current cost:       10.904
Temp. level:    0.242     Acceptance ratio:    0.024     Current cost:        7.141
Temp. level:    0.240     Acceptance ratio:    0.035     Current cost:        7.277
Temp. level:    0.238     Acceptance ratio:    0.031     Current cost:        8.252
Temp. level:    0.235     Acceptance ratio:    0.033     Current cost:       11.581
Temp. level:    0.233     Acceptance ratio:    0.019     Current cost:        7.388
Temp. level:    0.231     Acceptance ratio:    0.018     Current cost:        6.616
Temp. level:    0.228     Acceptance ratio:    0.006     Current cost:        4.152
Temp. level:    0.226     Acceptance ratio:    0.007     Current cost:        8.495
Temp. level:    0.224     Acceptance ratio:    0.033     Current cost:        7.810
Temp. level:    0.221     Acceptance ratio:    0.010     Current cost:        5.970
Temp. level:    0.219     Acceptance ratio:    0.004     Current cost:        3.888
Temp. level:    0.217     Acceptance ratio:    0.002     Current cost:        4.997
Temp. level:    0.215     Acceptance ratio:    0.000     Current cost:        4.353
Temp. level:    0.213     Acceptance ratio:    0.001     Current cost:        4.104
Temp. level:    0.211     Acceptance ratio:    0.009     Current cost:        8.094
Temp. level:    0.208     Acceptance ratio:    0.013     Current cost:        7.119
Temp. level:    0.206     Acceptance ratio:    0.014     Current cost:        6.921
Temp. level:    0.204     Acceptance ratio:    0.008     Current cost:        6.199
Temp. level:    0.202     Acceptance ratio:    0.009     Current cost:        6.970
Temp. level:    0.200     Acceptance ratio:    0.006     Current cost:        4.582
Temp. level:    0.198     Acceptance ratio:    0.003     Current cost:        4.606
Temp. level:    0.196     Acceptance ratio:    0.002     Current cost:        3.957
